,AGE,GENDER,VETERAN,INCOME,NIGHTS,substanceabuse,completed,probation,assistancetype,required,AT_RISK_OF_HOMELESSNESS,INCOME_PER_NIGHT,AGE_GROUP
1661,57,Male,No,30000,47,0,1,0,tempassistance,1,0,638.3,56-70
1662,43,Female,No,19500,214,0,0,1,tempassistance,0,0,91.12,41-55
1663,40,Female,No,41500,146,0,0,0,tempassistance,1,0,284.25,26-40
1664,61,Female,No,42000,159,0,0,0,noassistance,0,0,264.15,56-70
1665,56,Female,No,0,125,0,1,0,tempassistance,0,0,0.0,56-70
1666,32,Male,No,36500,110,0,0,0,permassistance,1,0,331.82,26-40
1667,66,Female,No,16500,37,0,1,1,tempassistance,0,1,445.95,56-70
1668,21,Male,No,49500,277,1,1,0,noassistance,1,0,178.7,18-25
1669,46,Male,No,18000,14,0,0,0,tempassistance,1,0,1285.71,41-55
1670,39,Female,No,49500,347,1,0,0,permassistance,0,0,142.65,26-40
1671,42,Male,No,35000,232,0,0,0,noassistance,0,0,150.86,41-55
1672,30,Male,No,3500,316,1,1,0,permassistance,1,0,11.08,26-40
1673,35,Male,No,21500,124,0,1,0,noassistance,1,0,173.39,26-40
1674,50,Female,No,50000,279,1,1,0,noassistance,1,1,179.21,41-55
1675,33,Female,No,41500,111,0,0,0,permassistance,0,0,373.87,26-40
1676,62,Female,Yes,0,124,0,0,0,noassistance,0,0,0.0,56-70
1677,59,Male,Yes,32000,30,0,0,0,noassistance,1,0,1066.67,56-70
1678,61,Male,No,9500,115,1,0,0,noassistance,1,0,82.61,56-70
1679,19,Male,No,0,90,1,0,0,noassistance,0,0,0.0,18-25
1680,52,Female,Yes,13000,212,0,1,0,tempassistance,1,0,61.32,41-55
1681,59,Female,No,2500,38,0,1,1,permassistance,1,0,65.79,56-70
1682,51,Male,No,39000,83,0,1,1,noassistance,1,1,469.88,41-55
1683,47,Female,No,9000,27,0,0,0,tempassistance,1,0,333.33,41-55
1684,30,Male,No,39500,217,0,0,0,noassistance,0,0,182.03,26-40
1685,30,Female,Yes,0,360,1,0,1,tempassistance,0,1,0.0,26-40
1686,35,Female,No,7000,215,0,0,0,noassistance,1,0,32.56,26-40
1687,49,Female,No,3000,221,0,1,0,permassistance,0,0,13.57,41-55
1688,49,Female,No,2500,15,0,0,0,tempassistance,1,0,166.67,41-55
1689,52,Female,Yes,0,259,0,1,1,noassistance,0,1,0.0,41-55
1690,56,Female,No,0,266,0,1,1,tempassistance,1,0,0.0,56-70
1691,63,Female,No,22500,120,0,0,0,tempassistance,0,0,187.5,56-70
1692,69,Female,No,6000,128,0,1,1,tempassistance,1,0,46.88,56-70
1693,46,Female,No,14000,211,0,1,1,noassistance,1,0,66.35,41-55
1694,66,Male,No,11500,11,0,0,0,noassistance,0,0,1045.45,56-70
1695,46,Female,No,42500,176,0,1,1,tempassistance,1,0,241.48,41-55
1696,61,Male,Yes,44500,133,1,0,1,permassistance,0,1,334.59,56-70
1697,33,Male,No,18500,325,0,1,0,tempassistance,1,0,56.92,26-40
1698,61,Male,No,8500,320,1,0,0,noassistance,1,0,26.56,56-70
1699,64,Male,No,0,14,0,0,0,tempassistance,0,0,0.0,56-70
1700,27,Female,No,47500,50,0,0,0,tempassistance,1,0,950.0,26-40
1701,47,Male,No,0,72,0,1,1,tempassistance,1,0,0.0,41-55
1702,42,Male,Yes,6500,69,0,0,0,noassistance,1,0,94.2,41-55
1703,56,Male,No,6500,16,1,0,0,noassistance,1,1,406.25,56-70
1704,37,Female,No,8000,334,0,0,1,noassistance,1,0,23.95,26-40
1705,22,Female,No,0,357,0,0,1,tempassistance,1,0,0.0,18-25
1706,18,Female,No,36500,56,0,1,0,noassistance,1,0,651.79,18-25
1707,47,Male,No,0,105,0,1,1,noassistance,1,0,0.0,41-55
1708,66,Male,No,27500,132,0,1,0,tempassistance,0,0,208.33,56-70
1709,20,Female,No,0,48,0,1,0,tempassistance,1,0,0.0,18-25
1710,62,Male,No,0,248,0,1,0,tempassistance,1,0,0.0,56-70
1711,31,Male,No,44500,273,0,1,0,noassistance,1,0,163.0,26-40
1712,47,Female,Yes,0,111,0,1,0,noassistance,1,1,0.0,41-55
1713,67,Male,No,39000,326,0,0,0,noassistance,1,0,119.63,56-70
1714,21,Male,No,22000,336,0,0,0,tempassistance,1,0,65.48,18-25
1715,35,Female,No,0,349,0,1,1,tempassistance,0,0,0.0,26-40
1716,54,Male,Yes,47500,38,0,1,0,noassistance,0,0,1250.0,41-55
1717,42,Female,No,3000,357,0,1,0,tempassistance,1,0,8.4,41-55
1718,65,Male,No,41500,240,0,0,1,noassistance,1,0,172.92,56-70
1719,18,Male,No,0,318,1,1,0,noassistance,1,0,0.0,18-25
1720,63,Male,Yes,41000,121,0,1,0,tempassistance,1,0,338.84,56-70
1721,32,Female,No,0,48,0,0,0,permassistance,0,1,0.0,26-40
1722,26,Female,No,19500,10,1,0,1,noassistance,0,0,1950.0,26-40
1723,32,Female,No,36000,233,0,0,1,permassistance,1,0,154.51,26-40
1724,66,Male,No,46000,36,0,1,0,noassistance,0,0,1277.78,56-70
1725,41,Female,No,44500,4,0,1,0,tempassistance,0,0,11125.0,41-55
1726,21,Male,No,39000,44,1,1,0,noassistance,1,0,886.36,18-25
1727,29,Female,No,43500,56,1,0,1,noassistance,1,0,776.79,26-40
1728,54,Female,No,0,42,0,1,0,noassistance,0,0,0.0,41-55
1729,54,Female,No,5500,255,0,0,0,permassistance,1,0,21.57,41-55
1730,60,Male,Yes,6000,228,0,0,0,noassistance,0,0,26.32,56-70
1731,23,Male,No,11500,114,0,0,0,tempassistance,1,0,100.88,18-25
1732,56,Female,No,12500,237,0,1,1,tempassistance,1,0,52.74,56-70
1733,63,Female,No,22000,174,0,0,0,tempassistance,1,0,126.44,56-70
1734,41,Male,No,0,255,0,0,1,tempassistance,1,0,0.0,41-55
1735,28,Female,No,31000,277,1,0,0,tempassistance,1,0,111.91,26-40
1736,30,Male,No,0,335,0,0,0,tempassistance,0,0,0.0,26-40
1737,51,Male,No,7000,69,0,1,0,noassistance,0,0,101.45,41-55
1738,42,Male,No,19000,326,1,1,0,noassistance,0,0,58.28,41-55
1739,24,Male,No,37500,230,1,1,0,permassistance,1,0,163.04,18-25
1740,69,Male,No,34000,67,0,1,1,noassistance,1,0,507.46,56-70
1741,21,Male,No,28000,304,0,1,0,tempassistance,1,0,92.11,18-25
1742,25,Male,No,0,36,0,1,1,permassistance,1,0,0.0,18-25
1743,37,Male,No,22000,159,1,0,0,noassistance,1,0,138.36,26-40
1744,46,Female,No,0,149,0,1,0,tempassistance,1,1,0.0,41-55
1745,68,Female,No,11500,27,0,0,0,noassistance,1,0,425.93,56-70
1746,62,Female,No,13500,72,0,1,1,tempassistance,1,0,187.5,56-70
1747,63,Male,No,0,248,0,1,0,tempassistance,1,0,0.0,56-70
1748,27,Male,No,5000,101,1,0,0,tempassistance,1,0,49.5,26-40
1749,60,Female,No,47500,190,0,0,0,noassistance,0,0,250.0,56-70
1750,51,Female,Yes,47500,96,0,0,0,noassistance,0,1,494.79,41-55
1751,43,Female,No,10000,282,0,0,0,noassistance,1,0,35.46,41-55
1752,58,Male,No,0,322,0,1,0,noassistance,0,0,0.0,56-70
1753,66,Male,No,0,278,0,1,0,tempassistance,1,1,0.0,56-70
1754,20,Male,No,12500,17,1,1,0,noassistance,1,0,735.29,18-25
1755,23,Female,No,47000,263,1,1,0,permassistance,1,0,178.71,18-25
1756,22,Male,No,0,107,0,0,1,tempassistance,0,0,0.0,18-25
1757,22,Female,No,35500,68,0,0,0,noassistance,1,0,522.06,18-25
1758,64,Male,No,0,128,1,1,0,tempassistance,1,0,0.0,56-70
1759,40,Female,No,49000,293,0,1,0,tempassistance,1,0,167.24,26-40
1760,66,Male,No,11500,294,1,1,1,noassistance,1,0,39.12,56-70
1761,26,Female,No,36000,96,0,0,0,noassistance,1,0,375.0,26-40
1762,52,Female,No,9000,1,0,1,0,noassistance,0,0,9000.0,41-55
1763,37,Male,No,27000,298,0,1,1,permassistance,0,0,90.6,26-40
1764,66,Female,No,0,180,1,1,1,tempassistance,0,0,0.0,56-70
1765,59,Female,No,0,181,1,1,1,noassistance,0,0,0.0,56-70
1766,52,Male,No,46500,235,0,1,1,noassistance,1,0,197.87,41-55
1767,67,Male,No,45000,319,0,0,1,noassistance,1,0,141.07,56-70
1768,35,Female,No,43000,337,0,1,0,noassistance,1,0,127.6,26-40
1769,34,Male,No,27000,8,0,0,0,noassistance,1,0,3375.0,26-40
1770,41,Male,No,38500,27,0,0,1,permassistance,1,0,1425.93,41-55
1771,20,Female,No,0,308,0,1,1,noassistance,0,0,0.0,18-25
1772,49,Female,No,8500,146,0,0,0,noassistance,1,0,58.22,41-55
1773,52,Female,No,7500,91,0,0,0,noassistance,0,0,82.42,41-55
1774,55,Male,No,27500,342,0,0,0,tempassistance,1,0,80.41,41-55
1775,30,Female,No,10000,272,0,1,1,noassistance,1,0,36.76,26-40
1776,64,Female,No,0,322,0,0,0,noassistance,1,0,0.0,56-70
1777,42,Male,No,25000,5,1,0,0,noassistance,1,0,5000.0,41-55
1778,26,Male,No,38500,82,0,0,0,noassistance,1,0,469.51,26-40
1779,21,Female,No,11500,219,0,1,1,tempassistance,1,0,52.51,18-25
1780,31,Male,No,0,118,0,0,0,tempassistance,1,0,0.0,26-40
1781,54,Female,No,0,81,1,1,0,tempassistance,1,0,0.0,41-55
1782,51,Female,No,2500,70,0,0,0,tempassistance,0,0,35.71,41-55
1783,28,Male,No,6500,115,0,1,0,noassistance,1,0,56.52,26-40
1784,58,Male,No,28000,263,1,0,0,tempassistance,0,0,106.46,56-70
1785,20,Female,No,25500,306,0,1,0,noassistance,1,0,83.33,18-25
1786,45,Male,No,31500,142,0,1,0,permassistance,1,0,221.83,41-55
1787,46,Male,No,10500,207,0,0,0,tempassistance,0,0,50.72,41-55
1788,26,Female,Yes,39000,111,1,1,0,tempassistance,0,1,351.35,26-40
1789,20,Male,No,500,303,0,1,0,noassistance,0,0,1.65,18-25
1790,42,Female,No,17000,112,0,0,1,tempassistance,1,0,151.79,41-55
1791,51,Other,No,38000,43,0,1,0,tempassistance,1,0,883.72,41-55
1792,29,Male,No,0,347,0,1,0,noassistance,1,0,0.0,26-40
1793,59,Female,No,0,285,1,0,0,noassistance,1,0,0.0,56-70
1794,26,Female,Yes,43000,128,0,0,0,noassistance,0,0,335.94,26-40
1795,32,Female,No,9000,185,0,1,0,tempassistance,1,0,48.65,26-40
1796,57,Female,No,30500,229,1,1,0,tempassistance,1,0,133.19,56-70
1797,42,Female,No,0,221,0,1,0,noassistance,1,0,0.0,41-55
1798,22,Female,No,31000,352,0,1,0,noassistance,0,1,88.07,18-25
1799,28,Male,No,7500,117,0,0,0,noassistance,1,0,64.1,26-40
1800,51,Female,No,0,70,0,0,1,tempassistance,0,0,0.0,41-55
1801,41,Male,No,26000,70,0,1,0,tempassistance,1,0,371.43,41-55
1802,32,Male,No,3000,110,0,1,0,tempassistance,0,0,27.27,26-40
1803,55,Female,No,12000,132,0,0,0,noassistance,1,0,90.91,41-55
1804,25,Male,No,0,56,0,1,0,tempassistance,0,0,0.0,18-25
1805,22,Female,No,0,89,0,1,0,noassistance,1,0,0.0,18-25
1806,65,Female,No,6500,137,0,1,0,tempassistance,0,0,47.45,56-70
1807,43,Male,No,0,131,0,0,1,noassistance,1,0,0.0,41-55
1808,35,Female,No,44500,218,0,0,0,tempassistance,1,0,204.13,26-40
1809,23,Male,No,0,176,0,1,0,noassistance,1,0,0.0,18-25
1810,54,Male,No,18000,171,1,1,0,tempassistance,0,0,105.26,41-55
1811,65,Male,No,0,100,1,0,0,noassistance,1,0,0.0,56-70
1812,30,Male,No,7000,129,0,1,0,noassistance,1,0,54.26,26-40
1813,45,Male,No,45500,57,1,0,0,tempassistance,1,0,798.25,41-55
1814,22,Female,Yes,0,181,1,0,0,noassistance,1,1,0.0,18-25
1815,30,Female,No,48000,246,0,0,1,noassistance,1,1,195.12,26-40
1816,34,Male,No,500,144,0,0,0,noassistance,1,0,3.47,26-40
1817,67,Female,No,34000,51,1,1,0,noassistance,1,0,666.67,56-70
1818,57,Female,No,22000,218,0,1,0,noassistance,1,1,100.92,56-70
1819,62,Female,No,43000,104,0,0,0,tempassistance,1,0,413.46,56-70
1820,49,Male,No,22500,55,0,1,0,tempassistance,1,0,409.09,41-55
1821,46,Female,Yes,21000,257,0,1,1,noassistance,1,0,81.71,41-55
1822,68,Male,No,0,346,0,0,0,permassistance,1,0,0.0,56-70
1823,20,Female,No,0,156,0,1,0,tempassistance,1,1,0.0,18-25
1824,57,Female,No,45000,53,0,1,0,noassistance,0,0,849.06,56-70
1825,51,Female,No,8000,329,0,1,0,tempassistance,1,0,24.32,41-55
1826,57,Female,No,11000,187,1,1,0,noassistance,0,0,58.82,56-70
1827,44,Male,No,35000,364,0,0,0,noassistance,1,0,96.15,41-55
1828,30,Female,No,9000,150,0,0,0,noassistance,0,0,60.0,26-40
1829,62,Female,No,47500,264,0,1,0,tempassistance,1,1,179.92,56-70
1830,50,Male,No,34000,250,0,1,0,permassistance,1,0,136.0,41-55
1831,23,Female,No,25000,298,1,0,1,permassistance,1,0,83.89,18-25
1832,41,Female,No,43000,211,0,0,0,permassistance,0,0,203.79,41-55
1833,36,Female,Yes,0,25,0,1,1,tempassistance,1,0,0.0,26-40
1834,33,Other,No,4000,294,0,0,0,permassistance,1,0,13.61,26-40
1835,57,Male,No,17000,341,0,0,0,noassistance,1,0,49.85,56-70
1836,45,Female,No,2000,152,0,0,0,noassistance,0,0,13.16,41-55
1837,50,Female,No,34000,24,0,0,1,noassistance,0,0,1416.67,41-55
1838,65,Female,Yes,45000,252,0,0,1,noassistance,1,1,178.57,56-70
1839,58,Female,Yes,14000,60,0,1,0,tempassistance,0,0,233.33,56-70
1840,30,Male,No,9000,66,1,0,1,noassistance,1,1,136.36,26-40
1841,60,Male,No,48000,53,0,1,0,noassistance,0,0,905.66,56-70
1842,62,Female,No,15500,106,0,1,0,tempassistance,1,0,146.23,56-70
1843,42,Male,No,18500,96,1,1,0,noassistance,1,0,192.71,41-55
1844,59,Female,No,9500,176,1,1,0,tempassistance,1,1,53.98,56-70
1845,53,Female,No,44500,39,0,1,0,tempassistance,0,0,1141.03,41-55
1846,44,Female,No,23500,168,1,0,0,noassistance,0,0,139.88,41-55
1847,55,Female,No,35500,42,0,0,0,noassistance,0,0,845.24,41-55
1848,24,Male,No,38500,104,0,0,0,noassistance,1,0,370.19,18-25
1849,22,Female,No,9000,333,0,0,0,noassistance,1,0,27.03,18-25
1850,60,Female,No,15000,204,0,1,0,noassistance,1,0,73.53,56-70
1851,62,Male,No,41000,8,0,1,0,noassistance,0,0,5125.0,56-70
1852,68,Male,No,10500,282,0,0,0,permassistance,0,0,37.23,56-70
1853,48,Male,No,37500,43,0,1,1,noassistance,1,0,872.09,41-55
1854,40,Male,No,46500,110,1,1,1,permassistance,1,0,422.73,26-40
1855,59,Female,Yes,26500,210,0,0,0,tempassistance,0,0,126.19,56-70
1856,27,Male,No,34000,237,0,1,0,permassistance,1,0,143.46,26-40
1857,49,Male,No,38000,356,0,1,0,noassistance,1,0,106.74,41-55
1858,60,Male,No,40500,319,0,0,0,noassistance,1,0,126.96,56-70
1859,47,Male,No,12500,49,1,1,0,noassistance,1,0,255.1,41-55
1860,56,Female,No,0,115,0,1,1,tempassistance,0,0,0.0,56-70
1861,48,Male,No,13000,155,0,0,1,noassistance,0,1,83.87,41-55
1862,35,Female,No,30000,137,0,1,1,tempassistance,1,1,218.98,26-40
1863,53,Female,No,16000,167,1,1,0,tempassistance,1,0,95.81,41-55
1864,19,Female,No,34500,321,0,0,0,noassistance,1,0,107.48,18-25
1865,31,Male,No,10000,199,0,1,0,permassistance,0,0,50.25,26-40
1866,30,Female,Yes,27500,71,0,1,0,noassistance,1,1,387.32,26-40
1867,46,Male,No,0,7,1,1,0,tempassistance,1,1,0.0,41-55
1868,29,Female,No,34500,200,0,1,0,permassistance,0,0,172.5,26-40
1869,56,Male,Yes,22000,336,1,1,0,noassistance,0,1,65.48,56-70
1870,19,Female,No,500,67,0,0,0,tempassistance,0,1,7.46,18-25
1871,49,Male,No,6000,138,0,1,0,tempassistance,0,0,43.48,41-55
1872,30,Male,No,34500,242,0,1,0,tempassistance,1,0,142.56,26-40
1873,63,Female,No,18000,213,0,0,0,noassistance,0,0,84.51,56-70
1874,44,Female,No,1500,181,1,1,0,noassistance,1,0,8.29,41-55
1875,66,Male,No,48000,254,1,1,0,noassistance,1,0,188.98,56-70
1876,58,Male,No,32500,101,0,0,0,noassistance,1,1,321.78,56-70
1877,34,Male,No,47500,351,0,1,0,noassistance,1,0,135.33,26-40
1878,57,Female,No,14500,87,1,1,0,noassistance,1,0,166.67,56-70
1879,48,Male,No,17500,185,0,1,1,noassistance,0,0,94.59,41-55
1880,51,Female,No,44000,91,1,0,0,noassistance,1,0,483.52,41-55
1881,41,Male,No,20500,248,1,1,1,permassistance,0,0,82.66,41-55
1882,62,Male,No,32000,214,0,1,0,noassistance,1,0,149.53,56-70
1883,52,Female,No,3500,359,1,1,0,tempassistance,1,0,9.75,41-55
1884,65,Male,No,15500,249,0,1,0,tempassistance,1,1,62.25,56-70
1885,23,Male,No,0,126,0,1,0,noassistance,0,0,0.0,18-25
1886,36,Male,No,500,4,0,0,0,tempassistance,1,0,125.0,26-40
1887,47,Female,Yes,0,88,0,1,0,noassistance,0,1,0.0,41-55
1888,24,Female,No,0,151,0,0,1,noassistance,0,0,0.0,18-25
1889,27,Male,No,49000,176,1,0,0,tempassistance,0,0,278.41,26-40
1890,58,Female,No,3000,211,0,0,0,noassistance,1,0,14.22,56-70
1891,49,Female,No,29000,259,0,1,0,noassistance,1,1,111.97,41-55
1892,51,Other,No,40000,91,0,0,0,tempassistance,0,0,439.56,41-55
1893,45,Female,No,22000,259,0,0,0,noassistance,1,0,84.94,41-55
1894,32,Male,No,0,191,0,0,0,noassistance,1,1,0.0,26-40
1895,47,Female,No,33500,81,0,1,0,tempassistance,1,0,413.58,41-55
1896,54,Female,No,25500,138,0,1,0,tempassistance,0,1,184.78,41-55
1897,46,Male,No,33500,350,0,0,1,tempassistance,1,0,95.71,41-55
1898,39,Male,No,36000,126,1,1,0,tempassistance,1,0,285.71,26-40
1899,21,Male,No,48500,356,0,0,0,tempassistance,1,0,136.24,18-25
1900,37,Male,No,23500,309,0,0,0,noassistance,0,0,76.05,26-40
1901,49,Male,No,9000,343,1,0,0,tempassistance,1,0,26.24,41-55
1902,53,Female,No,28500,230,1,0,1,noassistance,1,0,123.91,41-55
1903,67,Female,No,0,345,0,1,0,tempassistance,1,0,0.0,56-70
1904,21,Female,No,44000,310,0,0,1,permassistance,1,1,141.94,18-25
1905,44,Male,No,0,20,1,1,0,noassistance,1,0,0.0,41-55
1906,34,Female,No,8000,49,0,1,0,noassistance,1,0,163.27,26-40
1907,29,Female,No,38500,135,1,0,0,noassistance,1,0,285.19,26-40
1908,39,Female,No,25000,29,0,0,1,tempassistance,1,0,862.07,26-40
1909,34,Female,No,12500,48,0,1,1,noassistance,1,0,260.42,26-40
1910,27,Female,No,17500,269,0,0,0,tempassistance,0,0,65.06,26-40
1911,18,Male,No,41000,3,0,0,0,tempassistance,1,1,13666.67,18-25
1912,39,Female,No,9000,258,0,0,0,permassistance,1,0,34.88,26-40
1913,43,Male,No,42000,16,0,1,0,noassistance,1,0,2625.0,41-55
1914,35,Male,No,0,94,0,1,0,tempassistance,1,0,0.0,26-40
1915,67,Female,No,36500,358,1,0,0,noassistance,0,0,101.96,56-70
1916,31,Male,No,40500,134,0,0,0,noassistance,0,0,302.24,26-40
1917,64,Female,No,0,301,0,0,0,noassistance,1,0,0.0,56-70
1918,46,Male,No,14500,327,1,0,1,tempassistance,0,0,44.34,41-55
1919,29,Other,No,0,133,0,0,1,tempassistance,0,0,0.0,26-40
1920,53,Male,No,32000,312,0,1,0,permassistance,1,0,102.56,41-55
1921,52,Male,No,21000,32,0,0,1,tempassistance,1,0,656.25,41-55
1922,69,Female,No,27500,305,0,0,0,noassistance,1,0,90.16,56-70
1923,29,Female,No,0,269,0,0,1,noassistance,0,0,0.0,26-40
1924,24,Male,No,1000,25,1,0,0,noassistance,1,0,40.0,18-25
1925,46,Female,No,0,316,0,1,0,noassistance,1,0,0.0,41-55
1926,28,Female,No,8000,59,0,0,0,noassistance,0,0,135.59,26-40
1927,50,Female,No,22500,213,0,0,1,permassistance,1,0,105.63,41-55
1928,23,Male,No,41500,156,0,0,1,noassistance,1,0,266.03,18-25
1929,64,Female,No,29500,314,1,0,0,tempassistance,1,1,93.95,56-70
1930,32,Male,No,15000,276,0,1,0,noassistance,1,0,54.35,26-40
1931,49,Female,No,47500,210,0,0,0,noassistance,1,0,226.19,41-55
1932,68,Female,No,32500,57,0,0,1,noassistance,1,0,570.18,56-70
1933,28,Male,No,46000,185,0,0,0,permassistance,1,0,248.65,26-40
1934,40,Female,No,20500,54,0,1,0,noassistance,0,0,379.63,26-40
1935,43,Male,No,4000,209,0,1,0,noassistance,1,0,19.14,41-55
1936,51,Female,No,0,342,0,1,0,noassistance,1,0,0.0,41-55
1937,63,Female,No,33000,293,1,0,0,noassistance,1,0,112.63,56-70
1938,51,Female,No,0,340,0,1,1,tempassistance,0,1,0.0,41-55
1939,46,Male,No,6500,304,0,0,0,tempassistance,0,0,21.38,41-55
1940,21,Male,No,21000,252,0,1,0,noassistance,1,0,83.33,18-25
1941,34,Male,No,23000,304,0,1,1,noassistance,1,0,75.66,26-40
1942,52,Female,Yes,25500,112,0,1,0,noassistance,0,0,227.68,41-55
1943,30,Male,No,0,6,1,0,0,tempassistance,1,1,0.0,26-40
1944,58,Male,No,11500,191,0,0,0,tempassistance,1,0,60.21,56-70
1945,56,Male,No,26500,334,0,0,0,tempassistance,1,0,79.34,56-70
1946,32,Male,No,48500,279,1,0,0,permassistance,0,0,173.84,26-40
1947,46,Male,No,33000,340,0,1,1,tempassistance,0,0,97.06,41-55
1948,46,Female,No,45500,13,0,0,0,tempassistance,1,0,3500.0,41-55
1949,28,Male,No,35500,303,0,1,0,noassistance,1,0,117.16,26-40
1950,69,Female,No,24500,44,0,1,0,noassistance,0,0,556.82,56-70
1951,49,Male,No,0,105,0,0,0,tempassistance,1,0,0.0,41-55
1952,19,Female,No,29500,160,0,0,0,noassistance,1,0,184.38,18-25
1953,64,Female,No,26500,154,0,1,0,noassistance,1,0,172.08,56-70
1954,31,Female,Yes,25500,242,0,1,1,permassistance,1,1,105.37,26-40
1955,37,Female,No,18500,181,1,0,0,noassistance,0,0,102.21,26-40
1956,39,Female,No,21000,14,1,0,0,noassistance,1,0,1500.0,26-40
1957,28,Male,No,8500,180,0,1,0,tempassistance,1,0,47.22,26-40
1958,44,Male,No,20000,292,0,1,0,tempassistance,1,0,68.49,41-55
1959,20,Male,No,0,264,0,1,0,permassistance,0,0,0.0,18-25
1960,34,Male,No,38000,168,0,1,0,noassistance,0,0,226.19,26-40
1961,61,Female,No,0,214,0,1,1,permassistance,1,0,0.0,56-70
1962,45,Male,No,0,150,0,0,0,tempassistance,0,0,0.0,41-55
1963,46,Female,No,15000,16,0,1,0,noassistance,1,0,937.5,41-55
1964,38,Male,Yes,29000,91,1,1,1,tempassistance,0,0,318.68,26-40
1965,64,Female,No,15000,120,0,0,0,noassistance,1,0,125.0,56-70
1966,33,Female,No,5000,253,1,1,0,tempassistance,1,0,19.76,26-40
1967,54,Female,No,22500,60,1,0,0,noassistance,1,0,375.0,41-55
1968,37,Female,No,9500,266,0,0,1,tempassistance,1,1,35.71,26-40
1969,23,Female,No,46000,31,0,1,1,tempassistance,0,0,1483.87,18-25
1970,36,Female,No,45500,21,0,0,0,tempassistance,0,0,2166.67,26-40
1971,22,Male,No,19000,219,0,0,0,noassistance,1,0,86.76,18-25
1972,20,Male,No,8000,81,0,0,0,tempassistance,1,0,98.77,18-25
1973,18,Female,No,34000,289,0,0,0,noassistance,0,0,117.65,18-25
1974,55,Female,No,0,31,0,1,0,noassistance,1,0,0.0,41-55
1975,32,Male,No,17500,234,0,0,0,noassistance,1,0,74.79,26-40
1976,51,Female,No,9000,36,1,0,1,tempassistance,0,1,250.0,41-55
1977,52,Male,No,45500,132,0,0,0,noassistance,1,0,344.7,41-55
1978,66,Female,No,0,324,0,1,0,noassistance,1,1,0.0,56-70
1979,42,Male,No,22500,346,0,1,1,permassistance,1,0,65.03,41-55
1980,41,Male,No,34000,132,1,1,0,noassistance,1,1,257.58,41-55
1981,29,Male,No,18000,9,0,1,0,noassistance,0,0,2000.0,26-40
1982,35,Male,No,0,30,1,0,1,noassistance,1,0,0.0,26-40
1983,32,Female,Yes,48500,115,1,1,0,permassistance,1,0,421.74,26-40
1984,61,Female,No,20000,301,1,0,0,noassistance,1,0,66.45,56-70
1985,33,Male,No,26000,4,0,0,0,tempassistance,1,0,6500.0,26-40
1986,44,Male,No,2500,325,0,1,0,tempassistance,1,0,7.69,41-55
1987,25,Female,No,18000,237,0,0,0,tempassistance,0,0,75.95,18-25
1988,63,Male,No,14500,23,0,0,0,tempassistance,1,0,630.43,56-70
1989,42,Female,No,0,16,0,0,0,noassistance,0,0,0.0,41-55
1990,34,Female,No,0,22,0,1,0,noassistance,1,0,0.0,26-40
1991,46,Male,No,40000,72,0,0,0,tempassistance,1,0,555.56,41-55
1992,25,Female,No,2500,304,0,1,0,permassistance,0,1,8.22,18-25
1993,32,Male,No,0,230,0,0,0,tempassistance,1,0,0.0,26-40
1994,44,Female,No,19500,107,0,1,0,noassistance,1,0,182.24,41-55
1995,63,Female,No,36000,208,1,1,0,noassistance,1,0,173.08,56-70
1996,67,Male,No,0,208,0,1,1,tempassistance,1,0,0.0,56-70
1997,69,Male,No,24000,263,0,1,0,noassistance,0,0,91.25,56-70
1998,24,Female,No,0,51,0,1,0,tempassistance,1,0,0.0,18-25
1999,20,Female,No,0,65,1,0,0,noassistance,0,0,0.0,18-25
2000,46,Female,No,0,265,1,1,0,noassistance,1,0,0.0,41-55
2001,61,Female,No,40000,338,0,0,0,tempassistance,1,0,118.34,56-70
2002,41,Male,No,0,301,0,1,0,noassistance,0,0,0.0,41-55
2003,20,Male,No,0,175,0,1,0,tempassistance,0,0,0.0,18-25
2004,37,Female,No,15000,152,0,1,0,tempassistance,0,0,98.68,26-40
2005,63,Female,No,40500,266,1,0,0,noassistance,1,0,152.26,56-70
2006,32,Male,No,4000,329,0,1,0,noassistance,1,0,12.16,26-40
2007,42,Male,No,14000,304,0,0,0,permassistance,1,0,46.05,41-55
2008,47,Male,No,0,163,0,1,1,noassistance,1,0,0.0,41-55
2009,31,Male,No,16000,343,1,0,0,noassistance,1,0,46.65,26-40
2010,24,Female,No,24000,238,0,1,0,tempassistance,0,0,100.84,18-25
2011,34,Female,No,23500,199,1,1,0,permassistance,0,1,118.09,26-40
2012,61,Male,No,8500,16,0,0,0,noassistance,1,0,531.25,56-70
2013,37,Male,No,7500,309,0,1,0,noassistance,1,0,24.27,26-40
2014,53,Female,No,0,296,0,0,0,tempassistance,0,0,0.0,41-55
2015,26,Female,No,10500,356,0,1,0,noassistance,1,0,29.49,26-40
2016,55,Female,No,0,276,1,1,0,noassistance,1,0,0.0,41-55
2017,65,Male,No,35500,239,1,0,0,permassistance,1,0,148.54,56-70
2018,39,Female,No,48000,69,0,1,0,noassistance,1,0,695.65,26-40
2019,19,Female,No,48500,301,0,1,1,tempassistance,1,0,161.13,18-25
2020,41,Male,No,42000,6,0,0,0,permassistance,1,0,7000.0,41-55
2021,25,Female,No,25500,220,0,1,0,noassistance,1,0,115.91,18-25
2022,28,Female,No,31500,254,0,1,0,noassistance,1,0,124.02,26-40
